,Unnamed: 0,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,Cx_lon,Cy_lat
0,0,48,001,950902,1400000US48001950902,48001950902,9509.02,CT,441365958,4947660,-95.51663018028854,31.788416155102986
1,1,48,005,000200,1400000US48005000200,48005000200,2.0,CT,125709530,4356605,-94.6725231806484,31.36887295049867
2,2,48,005,000700,1400000US48005000700,48005000700,7.0,CT,2876878,0,-94.72582797650072,31.336513834816827
3,3,48,005,001200,1400000US48005001200,48005001200,12.0,CT,399114984,98858732,-94.35561670713882,31.1401795584567
4,4,48,009,020200,1400000US48009020200,48009020200,202.0,CT,1318291865,40681909,-98.77965235329762,33.64704329288945
5,5,48,013,960100,1400000US48013960100,48013960100,9601.0,CT,972585165,1544055,-98.32295846838784,28.880920402021115
6,6,48,017,950100,1400000US48017950100,48017950100,9501.0,CT,2141847193,1775275,-102.82987661803683,34.06857068854396
7,7,48,021,950600,1400000US48021950600,48021950600,9506.0,CT,629206016,4236398,-97.22521244432792,29.970084420975905
8,8,48,027,020500,1400000US48027020500,48027020500,205.0,CT,4463163,2569,-97.3303616443447,31.120991802850714
9,9,48,027,021100,1400000US48027021100,48027021100,211.0,CT,4043072,0,-97.37335783454773,31.08545775732925
10,10,48,027,022401,1400000US48027022401,48027022401,224.01,CT,3840026,0,-97.70790640750388,31.092664579733594
11,11,48,027,023104,1400000US48027023104,48027023104,231.04,CT,1823760,0,-97.75560361164293,31.107089813114346
12,12,48,029,110100,1400000US48029110100,48029110100,1101.0,CT,3533515,13720,-98.4907084822537,29.42663159633434
13,13,48,029,121300,1400000US48029121300,48029121300,1213.0,CT,5101698,5443,-98.381815342705,29.51973224632103
14,14,48,029,121803,1400000US48029121803,48029121803,1218.03,CT,3302360,4748,-98.36716165607841,29.554779591977898
15,15,48,029,131300,1400000US48029131300,48029131300,1313.0,CT,5346369,0,-98.39762258547589,29.392511751804687
16,16,48,029,131610,1400000US48029131610,48029131610,1316.1,CT,1821444,4755,-98.31795937833557,29.49498205001253
17,17,48,029,150100,1400000US48029150100,48029150100,1501.0,CT,2444783,86585,-98.50332367195617,29.403723562621913
18,18,48,029,151100,1400000US48029151100,48029151100,1511.0,CT,3463441,0,-98.53065432478958,29.362086853727607
19,19,48,029,160300,1400000US48029160300,48029160300,1603.0,CT,1764366,0,-98.52638519521348,29.39123672108931
20,20,48,029,170102,1400000US48029170102,48029170102,1701.02,CT,1114106,114080,-98.51958714083808,29.431633431096497
21,21,48,029,170402,1400000US48029170402,48029170402,1704.02,CT,1552462,0,-98.53553445328868,29.434287961694967
22,22,48,029,171902,1400000US48029171902,48029171902,1719.02,CT,7500306,58228,-98.65337072875495,29.435837287056252
23,23,48,029,180102,1400000US48029180102,48029180102,1801.02,CT,1049556,0,-98.53679030791129,29.465716958682005
24,24,48,029,180202,1400000US48029180202,48029180202,1802.02,CT,1995406,0,-98.5421240988819,29.47426563803891
25,25,48,029,181100,1400000US48029181100,48029181100,1811.0,CT,3433579,104781,-98.55028221783164,29.5269416446344
26,26,48,029,181716,1400000US48029181716,48029181716,1817.16,CT,3866357,1643,-98.69294874751913,29.507069907595145
27,27,48,029,181728,1400000US48029181728,48029181728,1817.28,CT,6248534,5979,-98.71133541683933,29.50936199742174
28,28,48,029,190100,1400000US48029190100,48029190100,1901.0,CT,1650993,0,-98.50708511258674,29.4480964269229
29,29,48,029,190604,1400000US48029190604,48029190604,1906.04,CT,1574274,54123,-98.51358442509036,29.47459814802013
30,30,48,029,191102,1400000US48029191102,48029191102,1911.02,CT,2344791,0,-98.51431339411495,29.51381373699565
31,31,48,029,191505,1400000US48029191505,48029191505,1915.05,CT,2430993,1480,-98.55391115382758,29.55427400318712
32,32,48,029,191900,1400000US48029191900,48029191900,1919.0,CT,3341280,0,-98.47040517935004,29.42806985499769
33,33,48,037,011600,1400000US48037011600,48037011600,116.0,CT,599803862,11010264,-94.6271807855668,33.556959083980196
34,34,48,039,660200,1400000US48039660200,48039660200,6602.0,CT,18317831,0,-95.23715079266289,29.512342698825208
35,35,48,039,661100,1400000US48039661100,48039661100,6611.0,CT,14104951,0,-95.22845219894417,29.441024218931517
36,36,48,039,663200,1400000US48039663200,48039663200,6632.0,CT,4168205,214938,-95.448846087418,29.05241616691769
37,37,48,041,000300,1400000US48041000300,48041000300,3.0,CT,9149694,0,-96.38649387247199,30.707012295968926
38,38,48,041,000800,1400000US48041000800,48041000800,8.0,CT,4218639,0,-96.35581303717046,30.65950815904335
39,39,48,041,001701,1400000US48041001701,48041001701,17.01,CT,2650968,0,-96.30656333856246,30.618063292253126
40,40,48,041,002007,1400000US48041002007,48041002007,20.07,CT,3985959,0,-96.28958924276726,30.56606348129042
41,41,48,055,960102,1400000US48055960102,48055960102,9601.02,CT,323073126,702119,-97.57558738340617,29.86824325257418
42,42,48,057,000200,1400000US48057000200,48057000200,2.0,CT,2993481,8741617,-96.60843532628537,28.612871314152432
43,43,48,061,011301,1400000US48061011301,48061011301,113.01,CT,1297323,41498,-97.67423915093862,26.18142738585117
44,44,48,061,012613,1400000US48061012613,48061012613,126.13,CT,3578126,102526,-97.49710611966978,25.96030001444078
45,45,48,061,013003,1400000US48061013003,48061013003,130.03,CT,1522070,22111,-97.50424592776656,25.937603587477867
46,46,48,061,013102,1400000US48061013102,48061013102,131.02,CT,3325567,174250,-97.45718319829626,25.93505610743801
47,47,48,061,013205,1400000US48061013205,48061013205,132.05,CT,1574029,0,-97.44204694564097,25.922780722729176
48,48,48,061,013901,1400000US48061013901,48061013901,139.01,CT,921436,0,-97.4664623895371,25.910283013126804
49,49,48,067,950100,1400000US48067950100,48067950100,9501.0,CT,457265536,29376845,-94.14436568341233,33.17756366341209
50,50,48,073,950100,1400000US48073950100,48073950100,9501.0,CT,451545806,6528018,-95.06973124244773,32.01595783229016
51,51,48,073,950300,1400000US48073950300,48073950300,9503.0,CT,403244692,5772964,-95.30868594241034,31.966515618288916
52,52,48,073,951100,1400000US48073951100,48073951100,9511.0,CT,237727236,326124,-95.01033874984536,31.51327333372141
53,53,48,085,030405,1400000US48085030405,48085030405,304.05,CT,2775194,0,-96.7969946781771,33.131026004229675
54,54,48,085,030407,1400000US48085030407,48085030407,304.07,CT,3268960,0,-96.83406437005542,33.12738745104863
55,55,48,085,030512,1400000US48085030512,48085030512,305.12,CT,2794407,5777,-96.74252820209013,33.129918349483184
56,56,48,085,030522,1400000US48085030522,48085030522,305.22,CT,5275515,0,-96.75906869450746,33.188858945267704
57,57,48,085,031317,1400000US48085031317,48085031317,313.17,CT,10948939,137166,-96.59303397575069,32.99736979385949
58,58,48,085,031625,1400000US48085031625,48085031625,316.25,CT,2467122,0,-96.76170279159807,33.033829189083455
59,59,48,085,031640,1400000US48085031640,48085031640,316.4,CT,3943103,0,-96.7415237794523,33.111736013240495
60,60,48,085,031663,1400000US48085031663,48085031663,316.63,CT,1478468,0,-96.78292594001103,33.0824210618463
61,61,48,085,031718,1400000US48085031718,48085031718,317.18,CT,1535945,0,-96.78696634058387,32.992095685093695
62,62,48,085,032012,1400000US48085032012,48085032012,320.12,CT,1605580,0,-96.689472845875,33.03605999105831
63,63,48,091,310404,1400000US48091310404,48091310404,3104.04,CT,4784376,139553,-98.1087260263079,29.68338633951836
64,64,48,097,000500,1400000US48097000500,48097000500,5.0,CT,10109273,26691,-97.14284074459982,33.65209927487594
65,65,48,099,010101,1400000US48099010101,48099010101,101.01,CT,750379320,11061553,-97.63251626387067,31.482534231140377
66,66,48,099,010601,1400000US48099010601,48099010601,106.01,CT,3428688,0,-97.89145014426612,31.12804198427014
67,67,48,103,950100,1400000US48103950100,48103950100,9501.0,CT,2033319713,1695980,-102.51559245465268,31.428618479222305
68,68,48,113,001001,1400000US48113001001,48113001001,10.01,CT,646814,0,-96.77659838725533,32.82120364993655
69,69,48,113,001203,1400000US48113001203,48113001203,12.03,CT,479384,0,-96.74411181412115,32.80280749712203
70,70,48,113,001900,1400000US48113001900,48113001900,19.0,CT,1183164,0,-96.80906879628597,32.79183779211847
71,71,48,113,003901,1400000US48113003901,48113003901,39.01,CT,1214731,0,-96.74522168235464,32.759907814986406
72,72,48,113,005200,1400000US48113005200,48113005200,52.0,CT,1468701,0,-96.8508134025786,32.74059113198217
73,73,48,113,006302,1400000US48113006302,48113006302,63.02,CT,1638631,0,-96.8473864774769,32.725188931952324
74,74,48,113,007801,1400000US48113007801,48113007801,78.01,CT,2421495,33668,-96.77852008490656,32.87277246137446
75,75,48,113,007822,1400000US48113007822,48113007822,78.22,CT,1535099,20692,-96.76638556508674,32.87766957574452
76,76,48,113,008604,1400000US48113008604,48113008604,86.04,CT,1261731,0,-96.7701485790326,32.71731523896725
77,77,48,113,008705,1400000US48113008705,48113008705,87.05,CT,1608840,0,-96.77907477789292,32.68641270707705
78,78,48,113,009104,1400000US48113009104,48113009104,91.04,CT,1187855,0,-96.69184517949718,32.74545832099921
79,79,48,113,009603,1400000US48113009603,48113009603,96.03,CT,3526072,0,-96.8278326028161,32.91740836507187
80,80,48,113,010101,1400000US48113010101,48113010101,101.01,CT,2704425,0,-96.84885885558708,32.787823054621896
81,81,48,113,011001,1400000US48113011001,48113011001,110.01,CT,3329990,0,-96.84866018046623,32.681708582857524
82,82,48,113,012603,1400000US48113012603,48113012603,126.03,CT,922004,0,-96.65774995801078,32.84093001011386
83,83,48,113,013105,1400000US48113013105,48113013105,131.05,CT,914372,0,-96.77368371963625,32.89250766691673
84,84,48,113,013615,1400000US48113013615,48113013615,136.15,CT,1197551,0,-96.80828614476404,32.93281115922199
85,85,48,113,014001,1400000US48113014001,48113014001,140.01,CT,3675048,0,-96.88654022285337,32.91732220371936
86,86,48,113,014129,1400000US48113014129,48113014129,141.29,CT,2478836,4984,-96.97031381679545,32.92263437680264
87,87,48,113,014311,1400000US48113014311,48113014311,143.11,CT,903478,0,-96.96889153014259,32.8807317678134
88,88,48,113,014601,1400000US48113014601,48113014601,146.01,CT,1159787,0,-96.95178494235051,32.83322319847282
89,89,48,113,014901,1400000US48113014901,48113014901,149.01,CT,669045,0,-96.95494695773732,32.811815628317774
90,90,48,113,014902,1400000US48113014902,48113014902,149.02,CT,1786032,0,-96.93595598047966,32.811616330438085
91,91,48,113,015202,1400000US48113015202,48113015202,152.02,CT,1338120,0,-96.97069292130315,32.82049022031632
92,92,48,113,015404,1400000US48113015404,48113015404,154.04,CT,2438736,0,-97.02775303429311,32.74732481606787
93,93,48,113,016518,1400000US48113016518,48113016518,165.18,CT,2535380,15027,-96.91731759173969,32.65484833173643
94,94,48,113,016611,1400000US48113016611,48113016611,166.11,CT,5233846,10511,-96.83958021086805,32.58248252561175
95,95,48,113,018110,1400000US48113018110,48113018110,181.1,CT,5389038,597271,-96.60282976302547,32.88074192046056
96,96,48,113,018128,1400000US48113018128,48113018128,181.28,CT,1950196,0,-96.60602964129441,32.85439802301649
97,97,48,113,018204,1400000US48113018204,48113018204,182.04,CT,1757604,0,-96.62571036796672,32.90194196116052
98,98,48,113,019014,1400000US48113019014,48113019014,190.14,CT,2677510,0,-96.67418066595195,32.92383921348244
99,99,48,113,019033,1400000US48113019033,48113019033,190.33,CT,1394494,0,-96.69170524731703,32.912904140394176
100,100,48,113,019202,1400000US48113019202,48113019202,192.02,CT,2010803,14077,-96.74817984656329,32.945924975729085
101,101,48,113,019501,1400000US48113019501,48113019501,195.01,CT,2883569,0,-96.79939188739074,32.85801073365575
102,102,48,117,950400,1400000US48117950400,48117950400,9504.0,CT,3246426,0,-102.40270236083954,34.82580154041131
103,103,48,121,020306,1400000US48121020306,48121020306,203.06,CT,24387003,353951,-97.25198980823032,33.003811976354406
104,104,48,121,021202,1400000US48121021202,48121021202,212.02,CT,3965463,0,-97.1180952679483,33.20373420783147
105,105,48,121,021611,1400000US48121021611,48121021611,216.11,CT,2331033,51290,-96.89926150451896,32.99380683597913
106,106,48,121,021612,1400000US48121021612,48121021612,216.12,CT,1541023,0,-96.90442639403231,33.00536956436854
107,107,48,121,021632,1400000US48121021632,48121021632,216.32,CT,3769641,0,-96.85629317228837,33.01835537251291
108,108,48,121,021730,1400000US48121021730,48121021730,217.3,CT,1835215,0,-97.0255592764061,33.015762153003244
109,109,48,121,021745,1400000US48121021745,48121021745,217.45,CT,2002019,0,-97.00640134441524,33.03149285090432
110,110,48,135,000300,1400000US48135000300,48135000300,3.0,CT,2419645,6166,-102.38352677069564,31.905960723219334
111,111,48,135,000600,1400000US48135000600,48135000600,6.0,CT,2501936,0,-102.37454284106403,31.876825943431726
112,112,48,135,001800,1400000US48135001800,48135001800,18.0,CT,3113500,819,-102.34707534760567,31.842373723890688
113,113,48,139,060500,1400000US48139060500,48139060500,605.0,CT,5798116,0,-96.86028868879724,32.387376395743466
114,114,48,141,000101,1400000US48141000101,48141000101,1.01,CT,6804730,0,-106.42922843274562,31.886335886399564
115,115,48,141,000204,1400000US48141000204,48141000204,2.04,CT,2647092,0,-106.4004866179207,31.889669063271914
116,116,48,141,001112,1400000US48141001112,48141001112,11.12,CT,1960479,0,-106.54911024898276,31.847486466222588
117,117,48,141,002600,1400000US48141002600,48141002600,26.0,CT,1782878,0,-106.44988189149969,31.781018642759612
118,118,48,141,003601,1400000US48141003601,48141003601,36.01,CT,1431215,0,-106.41725814608,31.762704329423322
119,119,48,141,004105,1400000US48141004105,48141004105,41.05,CT,1532286,13082,-106.34860915254247,31.741360138407643
120,120,48,141,010212,1400000US48141010212,48141010212,102.12,CT,15338968,9518,-106.41978498825806,31.96994769372104
121,121,48,141,010317,1400000US48141010317,48141010317,103.17,CT,1291829,0,-106.30782592749402,31.776727017206763
122,122,48,141,010330,1400000US48141010330,48141010330,103.3,CT,4347009,0,-106.25210706936709,31.788692504793097
123,123,48,141,010335,1400000US48141010335,48141010335,103.35,CT,128902747,0,-106.07219996312769,31.64240799174586
124,124,48,141,010409,1400000US48141010409,48141010409,104.09,CT,2616406,0,-106.28515412633341,31.66079220492005
125,125,48,153,950500,1400000US48153950500,48153950500,9505.0,CT,1401194971,663351,-101.30597252485714,34.18118797288321
126,126,48,157,670102,1400000US48157670102,48157670102,6701.02,CT,1217248,713,-95.46381211432596,29.58451290831734
127,127,48,157,672100,1400000US48157672100,48157672100,6721.0,CT,6430126,1172221,-95.62323153663573,29.61361748905443
128,128,48,157,672601,1400000US48157672601,48157672601,6726.01,CT,3708990,6428,-95.67730862693948,29.69676561524001
129,129,48,157,674603,1400000US48157674603,48157674603,6746.03,CT,2515288,49379,-95.69124449086402,29.543543910583224
130,130,48,161,000600,1400000US48161000600,48161000600,6.0,CT,756308133,1618878,-63.57674555651445,20.901710686235308
131,131,48,167,722002,1400000US48167722002,48167722002,7220.02,CT,1741222,0,-94.93101353017597,29.401311845853243
132,132,48,167,722300,1400000US48167722300,48167722300,7223.0,CT,4191982,0,-94.92408032931513,29.390098886271797
133,133,48,167,723300,1400000US48167723300,48167723300,7233.0,CT,33670897,303925,-95.06882417644447,29.401459252254693
134,134,48,167,723900,1400000US48167723900,48167723900,7239.0,CT,138881876,509471926,-63.06328518991911,19.628717961100488
135,135,48,167,725700,1400000US48167725700,48167725700,7257.0,CT,1111595,208162,-94.84308242260231,29.265028492486973
136,136,48,173,950100,1400000US48173950100,48173950100,9501.0,CT,2331552973,2245301,-101.52077358181104,31.869380336598496
137,137,48,177,000600,1400000US48177000600,48177000600,6.0,CT,943202291,1325435,-97.52078763283825,29.313745112999626
138,138,48,181,001300,1400000US48181001300,48181001300,13.0,CT,3256964,7836,-96.63082353400918,33.63713143481356
139,139,48,183,000800,1400000US48183000800,48183000800,8.0,CT,7550274,0,-94.8148232861545,32.52309379328308
140,140,48,187,210100,1400000US48187210100,48187210100,2101.0,CT,5941809,0,-97.9538772184423,29.58782026186898
141,141,48,187,210706,1400000US48187210706,48187210706,2107.06,CT,3613577,8867,-98.27753924437182,29.56013011452921
142,142,48,199,030300,1400000US48199030300,48199030300,303.0,CT,678047560,3412155,-62.49021676355186,20.157203418647814
143,143,48,201,210700,1400000US48201210700,48201210700,2107.0,CT,1128825,2661,-95.35349986398909,29.806719166174254
144,144,48,201,220300,1400000US48201220300,48201220300,2203.0,CT,1980471,0,-95.3657324348955,29.824203942627562
145,145,48,201,221000,1400000US48201221000,48201221000,2210.0,CT,2479609,11949,-95.34466530278408,29.85976045937933
146,146,48,201,221800,1400000US48201221800,48201221800,2218.0,CT,3141270,2161,-95.36107865058335,29.882399827561322
147,147,48,201,230100,1400000US48201230100,48201230100,2301.0,CT,1360217,1056,-95.33001756341181,29.814049526660803
148,148,48,201,231600,1400000US48201231600,48201231600,2316.0,CT,1664813,0,-95.30754244773773,29.861714568102652
149,149,48,201,233003,1400000US48201233003,48201233003,2330.03,CT,1009627,0,-95.17083397724245,29.793720493096636
150,150,48,201,233702,1400000US48201233702,48201233702,2337.02,CT,2494580,0,-95.23792619038399,29.747564685742493
151,151,48,201,250401,1400000US48201250401,48201250401,2504.01,CT,4694546,0,-95.17762119163636,29.987049304587607
152,152,48,201,251401,1400000US48201251401,48201251401,2514.01,CT,1204615,0,-95.1913475529032,30.080922974273314
153,153,48,201,253400,1400000US48201253400,48201253400,2534.0,CT,12807997,363589,-95.0140577758796,29.75454581664933
154,154,48,201,311900,1400000US48201311900,48201311900,3119.0,CT,2074446,43861,-95.32538604004779,29.716876330358343
155,155,48,201,312300,1400000US48201312300,48201312300,3123.0,CT,1411069,400,-95.36036347939114,29.737716397745878
156,156,48,201,312800,1400000US48201312800,48201312800,3128.0,CT,934883,0,-95.35796056861334,29.72196258960183
157,157,48,201,313500,1400000US48201313500,48201313500,3135.0,CT,1627579,0,-95.3478640064852,29.68875604808906
158,158,48,201,320800,1400000US48201320800,48201320800,3208.0,CT,2921628,0,-95.24096317902536,29.659785678286582
159,159,48,201,321500,1400000US48201321500,48201321500,3215.0,CT,941393,0,-95.21187867262269,29.665041161844602
160,160,48,201,330100,1400000US48201330100,48201330100,3301.0,CT,2571986,1101,-95.42071624848305,29.634749400838192
161,161,48,201,332700,1400000US48201332700,48201332700,3327.0,CT,2532014,0,-95.3139368728134,29.685053171194255
162,162,48,201,340700,1400000US48201340700,48201340700,3407.0,CT,3197958,0,-95.13462461626848,29.56279295463055
163,163,48,201,341000,1400000US48201341000,48201341000,3410.0,CT,3025238,0,-95.14124556600034,29.5510463674582
164,164,48,201,342800,1400000US48201342800,48201342800,3428.0,CT,7445173,25557,-95.10145353852842,29.693474269920316
165,165,48,201,410702,1400000US48201410702,48201410702,4107.02,CT,910627,0,-95.38976883998411,29.736364679744035
166,166,48,201,410800,1400000US48201410800,48201410800,4108.0,CT,1029845,0,-95.40500567665391,29.73853103999097
167,167,48,201,412100,1400000US48201412100,48201412100,4121.0,CT,1216880,0,-95.40275652972177,29.717214932315436
168,168,48,201,413202,1400000US48201413202,48201413202,4132.02,CT,563297,3667,-95.41996708569519,29.701093958657303
169,169,48,201,420600,1400000US48201420600,48201420600,4206.0,CT,1205215,0,-95.47020048089271,29.661072845374125
170,170,48,201,420700,1400000US48201420700,48201420700,4207.0,CT,2275967,19665,-95.46954704304895,29.671986396358363
171,171,48,201,422402,1400000US48201422402,48201422402,4224.02,CT,1361399,0,-95.49682558075885,29.659487869270063
172,172,48,201,431402,1400000US48201431402,48201431402,4314.02,CT,720327,0,-95.47981119818618,29.743918684954405
173,173,48,201,432901,1400000US48201432901,48201432901,4329.01,CT,1463649,0,-95.52796674830778,29.716335066112414
174,174,48,201,450200,1400000US48201450200,48201450200,4502.0,CT,2706110,0,-95.57961584758674,29.77926304864156
175,175,48,201,451403,1400000US48201451403,48201451403,4514.03,CT,1172846,3842,-95.6215326911851,29.745649271934436
176,176,48,201,451700,1400000US48201451700,48201451700,4517.0,CT,1747419,9610,-95.63151779507149,29.732428618835435
177,177,48,201,452801,1400000US48201452801,48201452801,4528.01,CT,1601240,0,-95.60949300220071,29.696142609006397
178,178,48,201,453800,1400000US48201453800,48201453800,4538.0,CT,1813713,2658,-95.60889204310702,29.671238210638275
179,179,48,201,511002,1400000US48201511002,48201511002,5110.02,CT,2101054,17308,-95.42991656903928,29.795039060116356
180,180,48,201,511400,1400000US48201511400,48201511400,5114.0,CT,1146131,0,-95.38312248952545,29.795809371281276
181,181,48,201,520601,1400000US48201520601,48201520601,5206.01,CT,1964839,0,-95.49266810151424,29.816799808772966
182,182,48,201,522000,1400000US48201522000,48201522000,5220.0,CT,2005004,45404,-95.5355926804465,29.82731013372821
183,183,48,201,522202,1400000US48201522202,48201522202,5222.02,CT,1768485,0,-95.53791152235691,29.80049086777002
184,184,48,201,530400,1400000US48201530400,48201530400,5304.0,CT,1591351,0,-95.38794836372263,29.82611185346222
185,185,48,201,533500,1400000US48201533500,48201533500,5335.0,CT,2670876,1713,-95.41849745990484,29.892767527362825
186,186,48,201,540602,1400000US48201540602,48201540602,5406.02,CT,2727379,36455,-95.63447179919777,29.872726556603688
187,187,48,201,550301,1400000US48201550301,48201550301,5503.01,CT,2830251,10867,-95.42780576078583,29.983050743052765
188,188,48,201,551703,1400000US48201551703,48201551703,5517.03,CT,3091371,21738,-95.5625587080229,29.915971762113035
189,189,48,201,553802,1400000US48201553802,48201553802,5538.02,CT,5338222,106486,-95.52388035926836,30.035502466551502
190,190,48,201,554502,1400000US48201554502,48201554502,5545.02,CT,4622434,21389,-95.63324550997525,29.990999598777076
191,191,48,201,980000,1400000US48201980000,48201980000,9800.0,CT,5614639,26735,-95.27723171730513,29.646154648695042
192,192,48,209,010200,1400000US48209010200,48209010200,102.0,CT,1717673,0,-97.94576667067172,29.890169720332082
193,193,48,209,010909,1400000US48209010909,48209010909,109.09,CT,4892809,137049,-97.87947811878122,30.016950074688125
194,194,48,213,950601,1400000US48213950601,48213950601,9506.01,CT,8952832,5474203,-96.12384990451984,32.31483619130583
195,195,48,215,020101,1400000US48215020101,48215020101,201.01,CT,3498526,29110,-98.33901217346968,26.208977004809004
196,196,48,215,020701,1400000US48215020701,48215020701,207.01,CT,5280460,0,-98.2532771816405,26.25671370120949
197,197,48,215,020721,1400000US48215020721,48215020721,207.21,CT,5283930,0,-98.25572190860815,26.242370576611986
198,198,48,215,021803,1400000US48215021803,48215021803,218.03,CT,4033830,0,-98.14671173172624,26.200968903024048
199,199,48,215,022203,1400000US48215022203,48215022203,222.03,CT,3396386,0,-98.03325197747307,26.16045388592432
200,200,48,215,023510,1400000US48215023510,48215023510,235.1,CT,11182069,0,-98.21879613352297,26.280455108800865
201,201,48,215,024110,1400000US48215024110,48215024110,241.1,CT,9514793,0,-98.34601671461904,26.267249490100376
202,202,48,215,024403,1400000US48215024403,48215024403,244.03,CT,5207009,0,-97.99333207409889,26.300637020009393
203,203,48,217,960600,1400000US48217960600,48217960600,9606.0,CT,2034442,838,-97.32117692710169,31.949101781228894
204,204,48,223,950401,1400000US48223950401,48223950401,9504.01,CT,4251855,8672,-95.60479672740472,33.12115062585171
205,205,48,225,950500,1400000US48225950500,48225950500,9505.0,CT,704339889,4626369,-62.44651002859748,20.494278651314644
206,206,48,229,950300,1400000US48229950300,48229950300,9503.0,CT,11837605523,2189943,-105.3864686391581,31.45623459108582
207,207,48,241,950400,1400000US48241950400,48241950400,9504.0,CT,349469475,18452445,-94.02372729615723,30.87189647019829
208,208,48,245,000304,1400000US48245000304,48245000304,3.04,CT,5104373,8816,-94.18564731573596,30.071707473437403
209,209,48,245,001900,1400000US48245001900,48245001900,19.0,CT,1628466,0,-94.09709664960596,30.064263169395986
210,210,48,245,006400,1400000US48245006400,48245006400,64.0,CT,1337146,0,-93.92420361086542,29.90344096291079
211,211,48,245,010200,1400000US48245010200,48245010200,102.0,CT,1269432,0,-93.92451146826085,29.92121131763309
212,212,48,245,011001,1400000US48245011001,48245011001,110.01,CT,3683277,5424,-93.99362850068984,29.95850280820857
213,213,48,245,011203,1400000US48245011203,48245011203,112.03,CT,3496273,130615,-94.04623357034143,29.986070773467194
214,214,48,249,950200,1400000US48249950200,48249950200,9502.0,CT,977857919,2094667,-64.86184016879795,18.36991234490331
215,215,48,249,950600,1400000US48249950600,48249950600,9506.0,CT,2691068,0,-98.07133850041181,27.738438572777234
216,216,48,253,020102,1400000US48253020102,48253020102,201.02,CT,4917439,1396799,-99.62563756212934,32.5500219897181
217,217,48,257,051000,1400000US48257051000,48257051000,510.0,CT,8526170,405470,-96.2914517177201,32.597190825463024
218,218,48,269,950100,1400000US48269950100,48269950100,9501.0,CT,2359148815,6398045,-100.25584121663609,33.61655013369173
219,219,48,277,000300,1400000US48277000300,48277000300,3.0,CT,594085299,5433926,-95.37602565010158,33.62459589213945
220,220,48,289,950200,1400000US48289950200,48289950200,9502.0,CT,930401778,11660603,-96.18044974252807,31.19376781085573
221,221,48,289,950300,1400000US48289950300,48289950300,9503.0,CT,1014671432,2451233,-95.88155364127711,31.253909879780043
222,222,48,293,970500,1400000US48293970500,48293970500,9705.0,CT,3171308,5135,-96.46658382275194,31.68096703059862
223,223,48,297,950200,1400000US48297950200,48297950200,9502.0,CT,7835120,0,-98.11151801764983,28.33507661029004
224,224,48,299,970300,1400000US48299970300,48299970300,9703.0,CT,1261448064,13000152,-98.6983555584417,30.61345041185923
225,225,48,303,000605,1400000US48303000605,48303000605,6.05,CT,551045,0,-101.85859693517124,33.588429063183995
226,226,48,303,001709,1400000US48303001709,48303001709,17.09,CT,1693052,0,-101.92903152562347,33.55436410428731
227,227,48,303,001903,1400000US48303001903,48303001903,19.03,CT,3466290,66980,-101.89662119371872,33.538972590917425
228,228,48,303,002002,1400000US48303002002,48303002002,20.02,CT,1299098,0,-101.87477553338573,33.555992758881125
229,229,48,303,002400,1400000US48303002400,48303002400,24.0,CT,4284819,14787,-101.84533132615648,33.55254356659049
230,230,48,309,000300,1400000US48309000300,48309000300,3.0,CT,1598537,78143,-97.11520185392465,31.549848374843336
231,231,48,309,004300,1400000US48309004300,48309004300,43.0,CT,8823637,26490,-97.15810252934546,31.512925910822727
232,232,48,313,000300,1400000US48313000300,48313000300,3.0,CT,452699600,5173267,-96.08968573428244,30.93911181221107
233,233,48,323,950300,1400000US48323950300,48323950300,9503.0,CT,3893692,3043,-100.48449476780564,28.7237771281199
234,234,48,329,000100,1400000US48329000100,48329000100,1.0,CT,6776163,0,-102.07143109531765,32.034319129581974
235,235,48,329,000302,1400000US48329000302,48329000302,3.02,CT,2622984,0,-102.13088743124072,32.010810705997855
236,236,48,329,010105,1400000US48329010105,48329010105,101.05,CT,1621402,0,-102.14975110179527,32.01900871483762
237,237,48,331,950100,1400000US48331950100,48331950100,9501.0,CT,828817282,3781501,-96.94296648295158,30.9401945534434
238,238,48,335,950400,1400000US48335950400,48335950400,9504.0,CT,1982961588,7252257,-100.93332121693655,32.28517473409162
239,239,48,339,690800,1400000US48339690800,48339690800,6908.0,CT,4940678,0,-95.49256288845963,30.197065527594262
240,240,48,339,691302,1400000US48339691302,48339691302,6913.02,CT,4195012,0,-95.49637506448651,30.151624541547232
241,241,48,347,950200,1400000US48347950200,48347950200,9502.0,CT,576789316,5956068,-94.83550621616013,31.735525205752396
242,242,48,347,950400,1400000US48347950400,48347950400,9504.0,CT,324826396,2421554,-94.57168496871681,31.68829724003948
243,243,48,347,950800,1400000US48347950800,48347950800,9508.0,CT,6081943,1424,-94.66885470238546,31.589995863445132
244,244,48,351,950200,1400000US48351950200,48351950200,9502.0,CT,857497071,2946382,-93.72701191792673,30.82183807030116
245,245,48,351,950300,1400000US48351950300,48351950300,9503.0,CT,485357049,2214857,-93.79588173437318,30.55225824084893
246,246,48,355,000700,1400000US48355000700,48355000700,7.0,CT,5783054,0,-97.46301386150137,27.804638842830343
247,247,48,355,001902,1400000US48355001902,48355001902,19.02,CT,4473273,0,-97.42702750806167,27.72099478812449
